seed,scenario_id,true_error,true_weight,bp_iterations,candidate_count,baseline_qubits,baseline_confidence,baseline_logical_risk,baseline_exact,baseline_failure,qdsv_raw_qubits,qdsv_raw_confidence,qdsv_raw_logical_risk,qdsv_raw_exact,qdsv_raw_failure,qdsv_qubits,qdsv_confidence,qdsv_logical_risk,qdsv_exact,qdsv_failure,risk_delta,exact_delta,failure_delta,qdsv_guarded_qubits,qdsv_guarded_confidence,qdsv_guarded_logical_risk,qdsv_guarded_exact,qdsv_guarded_failure,guarded_risk_delta,guarded_exact_delta,guarded_failure_delta,raw_override_attempted,guarded_override_accepted,guarded_override_rejected,guarded_reason,raw_bad_override,guarded_bad_override,raw_successful_override,guarded_successful_override,qdsv_score_margin,uncertainty_low_qdsv_margin,uncertainty_low_decoder_margin,uncertainty_many_candidates,uncertainty_flag_count,evidence_insufficient_flag,timing_decode_ms,timing_candidate_ms,timing_qdsv_ms,timing_total_ms
260723,30,5 7,2,20,4,5 7,1000,207,True,False,5 7,1000,207,True,False,5 7,1000,207,True,False,0,0,0,5 7,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,188.26160520794997,False,False,False,0,False,3.194699999767181,39.04289999991306,1.5970999993442092,45.595099999445665
260723,31,19,1,20,5,19,1000,41,True,False,19,1000,41,True,False,19,1000,41,True,False,0,0,0,19,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,160.48554563857203,False,False,False,0,False,3.180199999405886,41.866599999593745,1.299700000345183,48.12430000038148
260723,32,4,1,20,7,4,1000,41,True,False,4,1000,41,True,False,4,1000,41,True,False,0,0,0,4,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,142.93571061832904,False,False,False,0,False,4.015200000139885,40.9722000003967,1.4919000004738336,48.207900000306836
260723,33,15 18,2,20,8,15 18,1000,207,True,False,15 18,1000,207,True,False,15 18,1000,207,True,False,0,0,0,15 18,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,40.59139265734268,False,False,True,1,False,3.678799999761395,41.341999999531254,1.7526999999972759,48.61019999952987
260723,34,23,1,20,9,23,1000,191,True,False,23,1000,191,True,False,23,1000,191,True,False,0,0,0,23,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,6.572849779168109,True,False,True,2,True,3.428699999858509,43.41240000030666,2.134200000000419,50.97810000006575
260723,35,14,1,20,9,14,1000,41,True,False,14,1000,41,True,False,14,1000,41,True,False,0,0,0,14,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,146.13836860507922,False,False,True,1,False,3.845500000352331,39.342999999462336,1.860800000031304,46.77209999954357
260723,36,11,1,20,8,11,1000,191,True,False,11,1000,191,True,False,11,1000,191,True,False,0,0,0,11,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,77.63809149797567,False,False,True,1,False,3.2617999995636637,40.59729999971751,1.6592000001764973,47.316300000602496
260723,37,1 19,2,20,7,0 5,1000,207,False,False,0 5,1000,207,False,False,0 5,1000,207,False,False,0,0,0,0 5,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,20.51380161943314,True,False,False,1,False,3.1454999998459243,39.989100000639155,1.5729999995528487,46.64820000016334
260723,38,6 19,2,20,6,6 19,1000,57,True,False,6 19,1000,57,True,False,6 19,1000,57,True,False,0,0,0,6 19,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,143.28639486566067,False,False,False,0,False,3.1916000007186085,48.76020000028802,1.3587999992523692,55.08139999983541
260723,39,0 5,2,20,7,0 5,1000,207,True,False,0 5,1000,207,True,False,0 5,1000,207,True,False,0,0,0,0 5,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,6.829591093117415,True,False,False,1,False,3.185400000802474,46.34320000059233,1.5444000000570668,52.83619999954681
260724,0,15 21,2,20,9,15 21,1000,357,True,False,15 21,1000,357,True,False,15 21,1000,357,True,False,0,0,0,15 21,1000,357,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,45.929243927125526,False,False,True,1,False,4.469499999686377,37.242999999762105,1.8072999992000405,45.19629999958852
260724,1,9,1,20,9,9,1000,41,True,False,9,1000,41,True,False,9,1000,41,True,False,0,0,0,9,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,117.7154235369893,False,False,True,1,False,3.7437999999383464,40.43180000007851,1.8575000003693276,47.77560000002268
260724,2,5 9,2,20,11,7 9 16,1000,223,False,True,5 9,970,57,True,False,5 9,970,57,True,False,166,1,1,7 9 16,1000,223,False,True,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,5.889643632683146,True,True,True,3,True,3.5824000005959533,41.02270000021235,2.3027000006550224,48.76490000060585
260724,3,11 16,2,20,9,2 7 21,1000,373,False,False,11 16,923,57,True,False,11 16,923,57,True,False,316,1,0,2 7 21,1000,373,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,41.60629917188078,False,True,True,2,True,3.8226000006034155,39.52350000054139,1.7681999997876119,47.46239999985846
260724,4,4,1,20,8,8 14 23,1000,373,False,False,4,897,41,True,False,4,897,41,True,False,332,1,0,8 14 23,1000,373,False,False,0,0,0,True,False,True,reject_confidence_drop,False,False,True,False,74.8540838240707,False,False,True,1,False,7.9969999997047125,42.300000000068394,1.5720999999757623,53.53590000049735
260724,5,18 21,2,20,11,10 16,1000,57,False,False,10 16,1000,57,False,False,10 16,1000,57,False,False,0,0,0,10 16,1000,57,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,91.0651457489879,False,False,True,1,False,3.3063999999285443,41.12939999959053,2.0843000002059853,48.193600000558945
260724,6,17 22,2,20,10,17 22,1000,57,True,False,17 22,1000,57,True,False,17 22,1000,57,True,False,0,0,0,17 22,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,153.69672469635634,False,False,True,1,False,3.4132999999201274,38.88829999959853,2.989299999171635,47.03259999951115
260724,7,12,1,20,10,12,1000,41,True,False,12,1000,41,True,False,12,1000,41,True,False,0,0,0,12,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,113.9454713838793,False,False,True,1,False,3.2177000002775458,38.63660000024538,1.9456999998510582,45.47629999979108
260724,8,2 22,2,20,16,2 22,1000,57,True,False,2 22,1000,57,True,False,2 22,1000,57,True,False,0,0,0,2 22,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,147.05883023555396,False,False,True,1,False,3.8881999998920946,39.546599999994214,2.83320000016829,47.94560000027559
260724,9,3 16,2,20,3,3 16,1000,207,True,False,3 16,1000,207,True,False,3 16,1000,207,True,False,0,0,0,3 16,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,249.41471525579675,False,False,False,0,False,3.406599999834725,38.57990000051359,0.911199999791279,44.48730000058276
260724,10,3,1,20,5,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,176.2790484357747,False,False,False,0,False,3.3944000006158603,37.74950000024546,1.216999999996915,45.14449999987846
260724,11,2,1,20,9,2,1000,41,True,False,2,1000,41,True,False,2,1000,41,True,False,0,0,0,2,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,138.6555192307693,False,False,True,1,False,3.490099999908125,49.8342999999295,2.1493000003829366,57.42510000072798
260724,12,13,1,20,11,13,1000,41,True,False,13,1000,41,True,False,13,1000,41,True,False,0,0,0,13,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,91.9611437246964,False,False,True,1,False,3.9970000007087947,42.638500000066415,2.197199999500299,50.60849999972561
260724,13,0 2,2,20,14,0 2,1000,57,True,False,0 2,1000,57,True,False,0 2,1000,57,True,False,0,0,0,0 2,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,149.5539546742731,False,False,True,1,False,3.482099999928323,39.32660000009491,2.546700000493729,47.0818000003419
260724,14,14 23,2,20,10,1 12,1000,57,False,False,1 12,1000,57,False,False,1 12,1000,57,False,False,0,0,0,1 12,1000,57,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,64.22304048582998,False,True,True,2,True,3.4699000007094583,38.072899999860965,1.8827000003511785,45.58759999963513
260724,15,1 2,2,20,11,13,1000,41,False,False,13,1000,41,False,False,13,1000,41,False,False,0,0,0,13,1000,41,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,43.780686694884025,False,False,True,1,False,3.290099999503582,38.58250000030239,2.124800000274263,45.70250000051601
260724,16,10 14,2,20,11,8 21,1000,357,False,False,10 14,831,57,True,False,10 14,831,57,True,False,300,1,0,8 21,1000,357,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,22.794275303643644,True,False,True,2,True,4.107499999918218,38.91010000006645,2.067200000055891,46.80519999965327
260724,17,18,1,20,12,18,1000,41,True,False,18,1000,41,True,False,18,1000,41,True,False,0,0,0,18,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,110.67616737210165,False,False,True,1,False,3.5895999999411288,45.78930000025139,2.6514000001043314,54.014500000448606
260724,18,5 22,2,20,12,1,1000,41,False,False,1,1000,41,False,False,1,1000,41,False,False,0,0,0,1,1000,41,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,85.56661970923813,False,False,True,1,False,5.274000000099477,51.25849999967613,2.7839999993375386,61.2316999995528
260724,19,17 18,2,20,12,17 18,1000,57,True,False,17 18,1000,57,True,False,17 18,1000,57,True,False,0,0,0,17 18,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,103.17040890688259,False,False,True,1,False,4.388299999845913,45.95710000012332,2.5700000005599577,54.90819999977248
260724,20,19,1,20,9,19,1000,41,True,False,19,1000,41,True,False,19,1000,41,True,False,0,0,0,19,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,77.56403597718077,False,False,True,1,False,5.931100000452716,50.071200000274985,1.9896000003427616,59.959400000479945
260724,21,2,1,20,9,2,1000,41,True,False,2,1000,41,True,False,2,1000,41,True,False,0,0,0,2,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,106.52078238866397,False,False,True,1,False,3.84089999988646,49.47300000003452,4.3992000000798726,60.09890000041196
260724,22,0 18,2,20,12,0 18,1000,57,True,False,0 18,1000,57,True,False,0 18,1000,57,True,False,0,0,0,0 18,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,84.22304048582998,False,False,True,1,False,7.136300000638585,51.27639999955136,2.4868999998943764,63.13789999967412
260724,23,10 23,2,20,6,4 21,1000,207,False,False,4 21,1000,207,False,False,4 21,1000,207,False,False,0,0,0,4 21,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,34.21052631578948,False,False,False,0,False,5.48979999985022,46.77079999964917,2.122300000337418,56.493799999771
260724,24,13 16,2,20,11,13 16,1000,57,True,False,13 16,1000,57,True,False,13 16,1000,57,True,False,0,0,0,13 16,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,15.78947368421052,True,True,True,3,True,4.389899999296176,46.111600000585895,2.177299999857496,54.49529999987135
260724,25,3 8,2,20,6,3 8,1000,357,True,False,3 8,1000,357,True,False,3 8,1000,357,True,False,0,0,0,3 8,1000,357,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,58.73766497975703,False,False,False,0,False,3.5785999998552143,44.0364000005502,1.590000000760483,51.261300000078336
260724,26,7 9,2,20,14,7 9,1000,207,True,False,7 9,1000,207,True,False,7 9,1000,207,True,False,0,0,0,7 9,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,80.84775147221194,False,False,True,1,False,4.049799999847892,52.04950000006647,2.895699999498902,61.05790000037814
260724,27,13,1,20,11,13,1000,41,True,False,13,1000,41,True,False,13,1000,41,True,False,0,0,0,13,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,127.7167632499079,False,False,True,1,False,3.8417999994635466,42.81520000040473,2.1861000004719244,50.730400000247755
260724,28,20,1,20,8,20,1000,191,True,False,20,1000,191,True,False,20,1000,191,True,False,0,0,0,20,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,147.3923495951417,False,False,True,1,False,3.8178000004336354,48.95769999984623,1.6002000002117711,56.06759999955102
260724,29,5,1,20,10,5,1000,41,True,False,5,1000,41,True,False,5,1000,41,True,False,0,0,0,5,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,87.99590200588887,False,False,True,1,False,3.2521000002816436,38.91160000057425,1.965100000234088,45.92159999992873
260724,30,15 18,2,20,10,15 18,1000,207,True,False,15 18,1000,207,True,False,15 18,1000,207,True,False,0,0,0,15 18,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,30.553210839160784,False,True,True,2,True,3.5373999999137595,43.371900000238384,2.2202999998626183,51.050799999757146
260724,31,16 19,2,20,10,16 19,1000,57,True,False,16 19,1000,57,True,False,16 19,1000,57,True,False,0,0,0,16 19,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,165.55021779536253,False,False,True,1,False,3.9269999997486593,52.14899999918998,3.3387000003131106,62.70980000044801
260724,32,7 15,2,20,11,7 15,1000,357,True,False,9 19 22,883,73,False,False,9 19 22,883,73,False,False,284,-1,0,7 15,1000,357,True,False,0,0,0,True,False,True,reject_confidence_drop,True,False,False,False,37.76777263525946,False,False,True,1,False,3.7070000007588533,48.69400000006863,2.9432000001179404,57.97350000011647
260724,33,8,1,20,12,8,1000,191,True,False,8,1000,191,True,False,8,1000,191,True,False,0,0,0,8,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,95.18883064041222,False,False,True,1,False,5.511599999408645,54.34449999938806,2.8098000002501067,64.74309999975958
260724,34,5,1,20,10,5,1000,41,True,False,5,1000,41,True,False,5,1000,41,True,False,0,0,0,5,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,100.65607167832161,False,False,True,1,False,4.086300000381016,53.39910000020609,2.178499999899941,61.675199999626784
260724,35,2 15,2,20,11,6 20,1000,357,False,False,2 15,909,207,True,False,2 15,909,207,True,False,150,1,0,6 20,1000,357,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,2.781761133603254,True,False,True,2,True,3.903100000570703,47.008000000460015,2.2933000000193715,55.038699999386154
260724,36,3 18,2,20,2,3 18,1000,207,True,False,3 18,1000,207,True,False,3 18,1000,207,True,False,0,0,0,3 18,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,350.3849544902466,False,False,False,0,False,3.9359000002150424,48.75880000054167,0.8791999998720712,55.43980000038573
260724,37,4 8,2,20,10,4 8,1000,207,True,False,4 8,1000,207,True,False,4 8,1000,207,True,False,0,0,0,4 8,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,43.15789473684208,False,False,True,1,False,4.071800000019721,50.303099999837286,2.184500000112166,58.75520000063261
260724,38,0,1,20,11,0,1000,41,True,False,0,1000,41,True,False,0,1000,41,True,False,0,0,0,0,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,147.62030391976452,False,False,True,1,False,3.7152000004425645,55.65610000030574,3.413399999772082,65.08379999922909
260724,39,4 15,2,20,2,4 15,1000,207,True,False,4 15,1000,207,True,False,4 15,1000,207,True,False,0,0,0,4 15,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,301.1339763894,False,False,False,0,False,7.523799999944458,43.75239999990299,0.7666999999855761,53.62700000023324
260725,0,14 17,2,20,13,14 17,1000,57,True,False,14 17,1000,57,True,False,14 17,1000,57,True,False,0,0,0,14 17,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,64.74935627530363,False,True,True,2,True,4.144499999711115,42.11279999981343,2.679800000805699,50.91140000058658
260725,1,22,1,20,6,22,1000,191,True,False,22,1000,191,True,False,22,1000,191,True,False,0,0,0,22,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,72.3967299227088,False,True,False,1,False,4.283100000066042,49.54360000010638,1.5090999995663879,57.40880000030302
260725,2,13 19,2,20,15,13 19,1000,57,True,False,13 19,1000,57,True,False,13 19,1000,57,True,False,0,0,0,13 19,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,17.894736842105203,True,False,True,2,True,3.700799999933224,42.419800000061514,2.9777999998259475,51.14400000002206
260725,3,3,1,20,9,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,158.5877613912403,False,False,True,1,False,3.69819999923493,41.50649999974121,1.8415000004097237,48.86030000034225
260725,4,20,1,20,8,20,1000,191,True,False,20,1000,191,True,False,20,1000,191,True,False,0,0,0,20,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,162.2049814501288,False,False,True,1,False,3.396699999939301,39.25689999960014,2.27309999991121,46.73280000042723
260725,5,3,1,20,9,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,168.5182877070298,False,False,True,1,False,3.7374999992607627,42.22759999993286,2.53199999951903,50.27400000017224
260725,6,22,1,20,6,22,1000,191,True,False,22,1000,191,True,False,22,1000,191,True,False,0,0,0,22,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,151.92383794626426,False,False,False,0,False,3.3043999992514728,39.58139999940613,1.3019999996686238,45.847800000046846
260725,7,12,1,20,9,12,1000,41,True,False,12,1000,41,True,False,12,1000,41,True,False,0,0,0,12,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,310.9410480309165,False,False,True,1,False,3.650999999990745,38.205699999707576,1.803999999538064,45.32539999945584
260725,8,0,1,20,8,0,1000,41,True,False,0,1000,41,True,False,0,1000,41,True,False,0,0,0,0,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,194.78449782848736,False,False,True,1,False,3.3830000002126326,42.69139999996696,1.640600000428094,49.48419999982434
260725,9,11,1,20,13,11,1000,41,True,False,11,1000,41,True,False,11,1000,41,True,False,0,0,0,11,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,150.85090449024665,False,False,True,1,False,3.4406999993734644,51.46520000016608,3.295599999546539,60.14859999959299
260725,10,20,1,20,8,20,1000,191,True,False,20,1000,191,True,False,20,1000,191,True,False,0,0,0,20,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,153.43445995583363,False,False,True,1,False,3.483800000140036,39.25509999953647,1.649399999223533,46.0891000002448
260725,11,6 11,2,20,13,0 18,1000,57,False,False,0 18,1000,57,False,False,0 18,1000,57,False,False,0,0,0,0 18,1000,57,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,4.736842105263122,True,True,True,3,True,3.852700000607001,38.63610000007611,2.3455000000467408,46.48220000035508
260725,12,0 6,2,20,10,0 6,1000,57,True,False,0 6,1000,57,True,False,0 6,1000,57,True,False,0,0,0,0 6,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,106.84210526315792,False,False,True,1,False,3.2831999997142702,40.84129999955621,2.1126000001459033,48.115100000359234
260725,13,7 22,2,20,10,9 10,1000,207,False,False,9 10,1000,207,False,False,9 10,1000,207,False,False,0,0,0,9 10,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,90.0,False,False,True,1,False,3.7442000002556597,39.544999999634456,1.9317999995109858,47.07420000067941
260725,14,5 19,2,20,8,5 19,1000,207,True,False,1 11,908,57,False,False,1 11,908,57,False,False,150,-1,0,5 19,1000,207,True,False,0,0,0,True,False,True,reject_evidence_insufficient,True,False,False,False,12.644093117408943,True,False,True,2,True,3.4285000001545995,41.64080000009562,1.7044999995050603,48.53910000019823
260725,15,4 21,2,20,9,3 18,1000,207,False,False,3 18,1000,207,False,False,3 18,1000,207,False,False,0,0,0,3 18,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,6.315789473684276,True,True,True,3,True,3.5710000001927256,48.705299999710405,3.3092000003307476,58.45289999979286
260725,16,15,1,20,9,15,1000,191,True,False,15,1000,191,True,False,15,1000,191,True,False,0,0,0,15,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,130.99371102318742,False,False,True,1,False,6.464799999776005,50.66790000000765,2.7357999997548177,62.38969999958499
260725,17,18,1,20,14,18,1000,41,True,False,18,1000,41,True,False,18,1000,41,True,False,0,0,0,18,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,125.96678938167099,False,False,True,1,False,3.6255000004530302,41.43560000011348,2.6339000005464186,49.74919999949634
260725,18,20,1,20,8,20,1000,191,True,False,20,1000,191,True,False,20,1000,191,True,False,0,0,0,20,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,57.81340250276048,False,False,True,1,False,3.7534000002779067,42.86320000028354,1.6429000006610295,49.96980000032636
260725,19,8 12,2,20,8,8 12,1000,57,True,False,8 12,1000,57,True,False,8 12,1000,57,True,False,0,0,0,8 12,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,73.1578947368422,False,False,True,1,False,3.417200000512821,43.20740000002843,1.7738000005920185,50.175100000160455
260725,20,10,1,20,7,10,1000,41,True,False,10,1000,41,True,False,10,1000,41,True,False,0,0,0,10,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,193.9109737210158,False,False,False,0,False,3.6597999996956787,41.19809999974677,1.4891000000716303,48.04799999965326
260725,21,3,1,20,9,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,158.1203929701877,False,False,True,1,False,3.4212999998999294,38.52110000025277,1.7692999999781023,45.97749999993539
260725,22,22,1,20,6,22,1000,191,True,False,22,1000,191,True,False,22,1000,191,True,False,0,0,0,22,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,176.35656039749733,False,False,False,0,False,3.4026000002995715,41.04230000029929,1.5021000008346164,49.05830000006972
260725,23,2 16,2,20,6,2 16,1000,57,True,False,2 16,1000,57,True,False,2 16,1000,57,True,False,0,0,0,2 16,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,82.1052631578948,False,False,False,0,False,3.8211999999475665,48.35739999998623,2.6779999998325366,57.92550000023766
260725,24,2 10,2,20,5,2 10,1000,57,True,False,2 10,1000,57,True,False,2 10,1000,57,True,False,0,0,0,2 10,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,151.74164372469636,False,False,False,0,False,4.202999999506574,47.59779999949387,1.2638000007427763,54.82860000029177
260725,25,3 4,2,20,13,3 4,1000,357,True,False,18 21,883,57,False,False,18 21,883,57,False,False,300,-1,0,3 4,1000,357,True,False,0,0,0,True,False,True,reject_confidence_drop,True,False,False,False,50.16269635627532,False,False,True,1,False,3.9100000003600144,37.693299999773444,2.2291999994195066,45.46480000044539
260725,26,1 2,2,20,11,1 2,1000,57,True,False,1 2,1000,57,True,False,1 2,1000,57,True,False,0,0,0,1 2,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,42.1052631578948,False,True,True,2,True,3.697400000419293,43.56480000024021,2.474199999596749,51.605100000415405
260725,27,0,1,20,8,0,1000,41,True,False,0,1000,41,True,False,0,1000,41,True,False,0,0,0,0,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,195.8880384983437,False,False,True,1,False,3.9883000008558156,42.48029999962455,1.7206000002261135,49.900899999556714
260725,28,11 13,2,20,13,11 13,1000,57,True,False,11 13,1000,57,True,False,11 13,1000,57,True,False,0,0,0,11 13,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,33.15789473684208,False,True,True,2,True,3.4379999997327104,44.15860000062821,2.5734999999258434,52.09889999969164
260725,29,3 9,2,20,8,3 9,1000,357,True,False,10 19,904,57,False,False,10 19,904,57,False,False,300,-1,0,10 19,904,57,False,False,300,-1,0,True,True,False,accept_guarded_override,True,True,False,False,61.21532793522272,False,False,True,1,False,4.5642000004590955,43.45409999950789,2.123399999618414,52.194199999576085
260725,30,16 22,2,20,4,16 22,1000,207,True,False,16 22,1000,207,True,False,16 22,1000,207,True,False,0,0,0,16 22,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,181.47407208317998,False,False,False,0,False,3.953700000238314,43.33630000019184,1.589100000273902,50.65519999971002
260725,31,11 15,2,20,13,11 15,1000,207,True,False,11 15,1000,207,True,False,11 15,1000,207,True,False,0,0,0,11 15,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,11.915401601030567,True,False,True,2,True,3.7517000000661938,38.75580000021728,2.4026999999477994,46.80760000064765
260725,32,1 13,2,20,16,5 17 20,1000,373,False,False,1 13,886,57,True,False,1 13,886,57,True,False,316,1,0,5 17 20,1000,373,False,False,0,0,0,True,False,True,reject_confidence_drop,False,False,True,False,61.85986100478476,False,False,True,1,False,3.9017999997668085,43.40130000036879,3.478700000414392,52.77730000034353
260725,33,15,1,20,9,15,1000,191,True,False,1 19,964,57,False,True,1 19,964,57,False,True,134,-1,-1,15,1000,191,True,False,0,0,0,True,False,True,reject_high_confidence_singleton_guard,True,False,False,False,30.87930333087968,False,False,True,1,False,3.75629999962257,42.75020000022778,2.383699999882083,50.64630000015313
260725,34,21,1,20,14,21,1000,41,True,False,21,1000,41,True,False,21,1000,41,True,False,0,0,0,21,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,140.9315957857931,False,False,True,1,False,3.577899999982037,44.37140000027284,3.003300000273157,53.70740000034857
260725,35,13 21,2,20,10,14,1000,41,False,False,14,1000,41,False,False,14,1000,41,False,False,0,0,0,14,1000,41,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,15.320112532204575,True,True,True,3,True,3.7996000000930508,38.77300000021933,2.744200000051933,47.09800000000541
260725,36,20,1,20,8,20,1000,191,True,False,20,1000,191,True,False,20,1000,191,True,False,0,0,0,20,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,172.19962741994846,False,False,True,1,False,3.6293000002842746,48.53380000076868,1.6828999996505445,55.5807000000641
260725,37,1 21,2,20,10,1 21,1000,57,True,False,1 21,1000,57,True,False,1 21,1000,57,True,False,0,0,0,1 21,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,54.21052631578948,False,False,True,1,False,3.557300000466057,40.366899999753514,2.0646000002670917,47.892399999909685
260725,38,1 8,2,20,11,1 8,1000,57,True,False,1 8,1000,57,True,False,1 8,1000,57,True,False,0,0,0,1 8,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,69.47368421052636,False,False,True,1,False,3.4594999997352716,37.85820000030071,2.4776999998721294,45.51369999990129
260725,39,11 23,2,20,8,4 10,1000,207,False,False,4 10,1000,207,False,False,4 10,1000,207,False,False,0,0,0,4 10,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,23.145380566801578,True,False,True,2,True,3.4439999999449356,50.14460000074905,1.8036999999822,57.209599999623606
260726,0,3 5,2,20,10,0 22,1000,207,False,False,2 14,928,57,False,False,2 14,928,57,False,False,150,0,0,0 22,1000,207,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,23.1704089068827,True,False,True,2,True,3.7120999995750026,41.80359999918437,1.9530999998096377,49.76410000017495
